FID;GEBIED;GEBOMSCH;LOCATIE;LOCOMSCH;X_WGS;Y_WGS;X_RD;Y_RD;Bron
885;GOERE;Goeree  (kustvak);T412PQ42;Noordzee Terrein 412 PQ 42;3.98093426262;51.8388355831;58068;428637;DONAR_RD
886;GOERE;Goeree  (kustvak);T412PQ43;Noordzee Terrein 412 PQ 43;3.98037378229;51.8386580431;58029;428618;DONAR_RD
887;GOERE;Goeree  (kustvak);T412PQ44;Noordzee Terrein 412 PQ 44;3.96071691988;51.8383757407;56674;428613;DONAR_RD
888;GOERE;Goeree  (kustvak);T412PQ45;Noordzee Terrein 412 PQ 45;3.9631036113;51.8386294997;56839;428638;DONAR_RD
889;GOERE;Goeree  (kustvak);T412PQ46;Noordzee Terrein 412 PQ 46;3.9652772509;51.8387367786;56989;428647;DONAR_RD
890;GOERE;Goeree  (kustvak);T412PQ47;Noordzee Terrein 412 PQ 47;3.99940886171;51.8407547763;59345;428826;DONAR_RD
891;GOERE;Goeree  (kustvak);T412PQ48;Noordzee Terrein 412 PQ 48;4.00030846649;51.8421769269;59410;428983;DONAR_RD
892;GOERE;Goeree  (kustvak);T412PQ49;Noordzee Terrein 412 PQ 49;4.0003380388;51.8421592954;59412;428981;DONAR_RD
893;GOERE;Goeree  (kustvak);T412PQ5;Noordzee Terrein 412 PQ 5;3.99951063002;51.8416909954;59354;428930;DONAR_RD
894;GOERE;Goeree  (kustvak);T412PQ50;Noordzee Terrein 412 PQ 50;3.99021503029;51.8400253215;58710;428757;DONAR_RD
895;GOERE;Goeree  (kustvak);T412PQ51;Noordzee Terrein 412 PQ 51;3.98054460264;51.8383004686;58040;428578;DONAR_RD
896;GOERE;Goeree  (kustvak);T412PQ52;Noordzee Terrein 412 PQ 52;3.98037490561;51.8386220943;58029;428614;DONAR_RD
897;GOERE;Goeree  (kustvak);T412PQ53;Noordzee Terrein 412 PQ 53;3.98052419797;51.8384890258;58039;428599;DONAR_RD
898;GOERE;Goeree  (kustvak);T412PQ54;Noordzee Terrein 412 PQ 54;3.98052447877;51.8384800386;58039;428598;DONAR_RD
899;GOERE;Goeree  (kustvak);T412PQ55;Noordzee Terrein 412 PQ 55;3.98052475957;51.8384710514;58039;428597;DONAR_RD
900;GOERE;Goeree  (kustvak);T412PQ56;Noordzee Terrein 412 PQ 56;3.98052504036;51.8384620642;58039;428596;DONAR_RD
901;GOERE;Goeree  (kustvak);T412PQ57;Noordzee Terrein 412 PQ 57;4.01207456984;51.8375953962;60211;428458;DONAR_RD
902;GOERE;Goeree  (kustvak);T412PQ58;Noordzee Terrein 412 PQ 58;4.01050304948;51.8377298049;60103;428475;DONAR_RD
903;GOERE;Goeree  (kustvak);T412PQ59;Noordzee Terrein 412 PQ 59;4.0086223733;51.8384809063;59975;428561;DONAR_RD
904;GOERE;Goeree  (kustvak);T412PQ6;Noordzee Terrein 412 PQ 6;4.00033084002;51.8423929641;59412;429007;DONAR_RD
905;GOERE;Goeree  (kustvak);T412PQ60;Noordzee Terrein 412 PQ 60;4.00036611465;51.8417190913;59413;428932;DONAR_RD
906;GOERE;Goeree  (kustvak);T412PQ61;Noordzee Terrein 412 PQ 61;4.00035215925;51.8417009453;59412;428930;DONAR_RD
907;GOERE;Goeree  (kustvak);T412PQ62;Noordzee Terrein 412 PQ 62;4.00033820386;51.8416827993;59411;428928;DONAR_RD
908;GOERE;Goeree  (kustvak);T412PQ63;Noordzee Terrein 412 PQ 63;4.00032424849;51.8416646533;59410;428926;DONAR_RD
909;GOERE;Goeree  (kustvak);T412PQ64;Noordzee Terrein 412 PQ 64;3.99992304021;51.840554074800004;59380;428803;DONAR_RD
910;GOERE;Goeree  (kustvak);T412PQ65;Noordzee Terrein 412 PQ 65;3.99952375397;51.8417361033;59355;428935;DONAR_RD
911;GOERE;Goeree  (kustvak);T412PQ66;Noordzee Terrein 412 PQ 66;3.99032049404;51.8399007095;58717;428743;DONAR_RD
912;GOERE;Goeree  (kustvak);T412PQ67;Noordzee Terrein 412 PQ 67;3.9902022085;51.8409062426;58711;428855;DONAR_RD
913;GOERE;Goeree  (kustvak);T412PQ68;Noordzee Terrein 412 PQ 68;3.99049602915;51.8417278805;58733;428946;DONAR_RD
914;GOERE;Goeree  (kustvak);T412PQ69;Noordzee Terrein 412 PQ 69;3.98060881661;51.8408905213;58050;428866;DONAR_RD
915;GOERE;Goeree  (kustvak);T412PQ7;Noordzee Terrein 412 PQ 7;4.00701691663;51.8411412065;59870;428859;DONAR_RD
916;GOERE;Goeree  (kustvak);T412PQ70;Noordzee Terrein 412 PQ 70;3.97975823962;51.840241991;57990;428795;DONAR_RD
917;GOERE;Goeree  (kustvak);T412PQ71;Noordzee Terrein 412 PQ 71;3.97969928594;51.8393422271;57984;428695;DONAR_RD
918;GOERE;Goeree  (kustvak);T412PQ72;Noordzee Terrein 412 PQ 72;3.97456064546;51.8407549233;57633;428859;DONAR_RD
